experiment_id,round,agent_id,image_id,true_category,predicted_label,confidence,margin,status,pool
exp_003a,3,agent_00,frog_022,frog,slithy,0.571826,0.331398,accepted,interaction
exp_003a,3,agent_00,frog_023,frog,slithy,0.575572,0.419958,accepted,interaction
exp_003a,3,agent_00,frog_024,frog,slithy,0.661497,0.499212,accepted,interaction
exp_003a,3,agent_00,frog_025,frog,slithy,0.627642,0.387457,accepted,interaction
exp_003a,3,agent_00,frog_026,frog,slithy,0.392269,0.29964,accepted,interaction
exp_003a,3,agent_00,frog_027,frog,slithy,0.631307,0.542354,accepted,interaction
exp_003a,3,agent_00,frog_028,frog,slithy,0.492929,0.306652,accepted,interaction
exp_003a,3,agent_00,frog_029,frog,slithy,0.550913,0.332405,accepted,interaction
exp_003a,3,agent_00,horse_015,horse,mimsy,0.628394,0.491654,accepted,interaction
exp_003a,3,agent_00,horse_016,horse,UNCERTAIN,0.264881,0.065256,accepted,interaction
exp_003a,3,agent_00,horse_017,horse,mimsy,0.741441,0.601536,accepted,interaction
exp_003a,3,agent_00,horse_018,horse,mimsy,0.701974,0.430757,accepted,interaction
exp_003a,3,agent_00,horse_019,horse,mimsy,0.629367,0.492638,accepted,interaction
exp_003a,3,agent_00,horse_020,horse,mimsy,0.619244,0.533015,accepted,interaction
exp_003a,3,agent_00,horse_021,horse,mimsy,0.683045,0.504274,accepted,interaction
exp_003a,3,agent_00,horse_022,horse,mimsy,0.722664,0.521782,accepted,interaction
exp_003a,3,agent_00,horse_023,horse,mimsy,0.736223,0.572917,accepted,interaction
exp_003a,3,agent_00,horse_024,horse,mimsy,0.655071,0.482312,accepted,interaction
exp_003a,3,agent_00,horse_025,horse,mimsy,0.696754,0.398249,accepted,interaction
exp_003a,3,agent_00,horse_026,horse,mimsy,0.685336,0.449394,accepted,interaction
exp_003a,3,agent_00,horse_027,horse,mimsy,0.572614,0.240018,accepted,interaction
exp_003a,3,agent_00,horse_028,horse,mimsy,0.676625,0.510606,accepted,interaction
exp_003a,3,agent_00,horse_029,horse,mimsy,0.607323,0.422679,accepted,interaction
exp_003a,3,agent_00,ship_015,ship,vorpal,0.740683,0.520202,accepted,interaction
exp_003a,3,agent_00,ship_016,ship,vorpal,0.566796,0.423628,accepted,interaction
exp_003a,3,agent_00,ship_017,ship,vorpal,0.651543,0.31483,accepted,interaction
exp_003a,3,agent_00,ship_018,ship,vorpal,0.771861,0.547147,accepted,interaction
exp_003a,3,agent_00,ship_019,ship,vorpal,0.533467,0.279696,accepted,interaction
exp_003a,3,agent_00,ship_020,ship,vorpal,0.771115,0.535178,accepted,interaction
exp_003a,3,agent_00,ship_021,ship,vorpal,0.611427,0.339411,accepted,interaction
exp_003a,3,agent_00,ship_022,ship,vorpal,0.651741,0.48068,accepted,interaction
exp_003a,3,agent_00,ship_023,ship,vorpal,0.542656,0.410219,accepted,interaction
exp_003a,3,agent_00,ship_024,ship,UNCERTAIN,0.297415,0.150257,accepted,interaction
exp_003a,3,agent_00,ship_025,ship,vorpal,0.645197,0.419263,accepted,interaction
exp_003a,3,agent_00,ship_026,ship,vorpal,0.516714,0.364415,accepted,interaction
exp_003a,3,agent_00,ship_027,ship,vorpal,0.690638,0.524873,accepted,interaction
exp_003a,3,agent_00,ship_028,ship,vorpal,0.509807,0.371077,accepted,interaction
exp_003a,3,agent_00,ship_029,ship,vorpal,0.529997,0.275848,accepted,interaction
exp_003a,3,agent_01,frog_015,frog,slithy,0.477298,0.317792,accepted,interaction
exp_003a,3,agent_01,frog_016,frog,slithy,0.606897,0.39159,accepted,interaction
exp_003a,3,agent_01,frog_017,frog,slithy,0.717762,0.555765,accepted,interaction
exp_003a,3,agent_01,frog_018,frog,slithy,0.534321,0.36772,accepted,interaction
exp_003a,3,agent_01,frog_019,frog,slithy,0.427206,0.230132,accepted,interaction
exp_003a,3,agent_01,frog_020,frog,slithy,0.600698,0.382279,accepted,interaction
exp_003a,3,agent_01,frog_021,frog,slithy,0.609179,0.435376,accepted,interaction
exp_003a,3,agent_01,frog_022,frog,slithy,0.566696,0.331122,accepted,interaction
exp_003a,3,agent_01,frog_023,frog,slithy,0.571236,0.418082,accepted,interaction
exp_003a,3,agent_01,frog_024,frog,slithy,0.655378,0.498315,accepted,interaction
exp_003a,3,agent_01,frog_025,frog,slithy,0.61737,0.377608,accepted,interaction
exp_003a,3,agent_01,frog_026,frog,slithy,0.405044,0.311108,accepted,interaction
exp_003a,3,agent_01,frog_027,frog,slithy,0.637793,0.543229,accepted,interaction
exp_003a,3,agent_01,frog_028,frog,slithy,0.496926,0.320525,accepted,interaction
exp_003a,3,agent_01,frog_029,frog,slithy,0.559422,0.352025,accepted,interaction
exp_003a,3,agent_01,horse_015,horse,mimsy,0.620004,0.483628,accepted,interaction
exp_003a,3,agent_01,horse_016,horse,UNCERTAIN,0.243358,0.062926,accepted,interaction
exp_003a,3,agent_01,horse_017,horse,mimsy,0.744564,0.605287,accepted,interaction
exp_003a,3,agent_01,horse_018,horse,mimsy,0.682965,0.417442,accepted,interaction
exp_003a,3,agent_01,horse_019,horse,mimsy,0.639477,0.508424,accepted,interaction
exp_003a,3,agent_01,horse_020,horse,mimsy,0.627216,0.542425,accepted,interaction
exp_003a,3,agent_01,horse_021,horse,mimsy,0.687734,0.517362,accepted,interaction
exp_003a,3,agent_01,horse_022,horse,mimsy,0.730253,0.540649,accepted,interaction
exp_003a,3,agent_01,horse_023,horse,mimsy,0.732003,0.570533,accepted,interaction
exp_003a,3,agent_01,horse_024,horse,mimsy,0.634808,0.463816,accepted,interaction
exp_003a,3,agent_01,horse_025,horse,mimsy,0.692141,0.405231,accepted,interaction
exp_003a,3,agent_01,horse_026,horse,mimsy,0.699155,0.465363,accepted,interaction
exp_003a,3,agent_01,horse_027,horse,mimsy,0.574376,0.250155,accepted,interaction
exp_003a,3,agent_01,horse_028,horse,mimsy,0.68182,0.527917,accepted,interaction
exp_003a,3,agent_01,horse_029,horse,mimsy,0.602981,0.424025,accepted,interaction
exp_003a,3,agent_01,ship_015,ship,vorpal,0.724485,0.50391,accepted,interaction
exp_003a,3,agent_01,ship_016,ship,vorpal,0.565805,0.421201,accepted,interaction
exp_003a,3,agent_01,ship_017,ship,vorpal,0.64625,0.305475,accepted,interaction
exp_003a,3,agent_01,ship_018,ship,vorpal,0.766393,0.542795,accepted,interaction
exp_003a,3,agent_01,ship_019,ship,vorpal,0.542164,0.297294,accepted,interaction
exp_003a,3,agent_01,ship_020,ship,vorpal,0.76106,0.521229,accepted,interaction
exp_003a,3,agent_01,ship_021,ship,vorpal,0.608425,0.351535,accepted,interaction
exp_003a,3,agent_01,ship_022,ship,vorpal,0.647298,0.48274,accepted,interaction
exp_003a,3,agent_01,ship_023,ship,vorpal,0.538072,0.404828,accepted,interaction
exp_003a,3,agent_01,ship_024,ship,UNCERTAIN,0.29828,0.13905,accepted,interaction
exp_003a,3,agent_01,ship_025,ship,vorpal,0.65359,0.428116,accepted,interaction
exp_003a,3,agent_01,ship_026,ship,vorpal,0.524791,0.383341,accepted,interaction
exp_003a,3,agent_01,ship_027,ship,vorpal,0.702099,0.538577,accepted,interaction
exp_003a,3,agent_01,ship_028,ship,vorpal,0.512935,0.372496,accepted,interaction
exp_003a,3,agent_01,ship_029,ship,vorpal,0.539089,0.292717,accepted,interaction
exp_003a,3,agent_02,frog_015,frog,slithy,0.44613,0.288362,accepted,interaction
exp_003a,3,agent_02,frog_016,frog,slithy,0.635605,0.422592,accepted,interaction
exp_003a,3,agent_02,frog_017,frog,slithy,0.715356,0.550892,accepted,interaction
exp_003a,3,agent_02,frog_018,frog,slithy,0.48993,0.316416,accepted,interaction
exp_003a,3,agent_02,frog_019,frog,slithy,0.487066,0.293733,accepted,interaction
exp_003a,3,agent_02,frog_020,frog,slithy,0.635209,0.414304,accepted,interaction
exp_003a,3,agent_02,frog_021,frog,slithy,0.603986,0.430863,accepted,interaction
exp_003a,3,agent_02,frog_022,frog,slithy,0.552203,0.317157,accepted,interaction
exp_003a,3,agent_02,frog_023,frog,slithy,0.58947,0.436317,accepted,interaction
exp_003a,3,agent_02,frog_024,frog,slithy,0.657452,0.496088,accepted,interaction
exp_003a,3,agent_02,frog_025,frog,slithy,0.63621,0.39762,accepted,interaction
exp_003a,3,agent_02,frog_026,frog,UNCERTAIN,0.285376,0.193991,rejected,interaction
exp_003a,3,agent_02,frog_027,frog,slithy,0.637237,0.547221,accepted,interaction
exp_003a,3,agent_02,frog_028,frog,slithy,0.517385,0.333972,accepted,interaction
exp_003a,3,agent_02,frog_029,frog,slithy,0.556046,0.344941,accepted,interaction
exp_003a,3,agent_02,horse_015,horse,mimsy,0.663949,0.517533,accepted,interaction
exp_003a,3,agent_02,horse_016,horse,UNCERTAIN,0.217376,0.054611,accepted,interaction
exp_003a,3,agent_02,horse_017,horse,mimsy,0.734586,0.588832,accepted,interaction
exp_003a,3,agent_02,horse_018,horse,mimsy,0.706469,0.434149,accepted,interaction
exp_003a,3,agent_02,horse_019,horse,mimsy,0.635704,0.495521,accepted,interaction
exp_003a,3,agent_02,horse_020,horse,mimsy,0.64269,0.553144,accepted,interaction
exp_003a,3,agent_02,horse_021,horse,mimsy,0.691835,0.508262,accepted,interaction
exp_003a,3,agent_02,horse_022,horse,mimsy,0.714892,0.520599,accepted,interaction
exp_003a,3,agent_02,horse_023,horse,mimsy,0.718422,0.551058,accepted,interaction
exp_003a,3,agent_02,horse_024,horse,mimsy,0.633987,0.457053,accepted,interaction
exp_003a,3,agent_02,horse_025,horse,mimsy,0.695464,0.39413,accepted,interaction
exp_003a,3,agent_02,horse_026,horse,mimsy,0.681632,0.441881,accepted,interaction
exp_003a,3,agent_02,horse_027,horse,mimsy,0.568304,0.245158,accepted,interaction
exp_003a,3,agent_02,horse_028,horse,mimsy,0.656061,0.490467,accepted,interaction
exp_003a,3,agent_02,horse_029,horse,mimsy,0.602578,0.419697,accepted,interaction
exp_003a,3,agent_02,ship_015,ship,vorpal,0.733155,0.500471,accepted,interaction
exp_003a,3,agent_02,ship_016,ship,vorpal,0.570047,0.426648,accepted,interaction
exp_003a,3,agent_02,ship_017,ship,vorpal,0.635681,0.29497,accepted,interaction
exp_003a,3,agent_02,ship_018,ship,vorpal,0.767965,0.540051,accepted,interaction
exp_003a,3,agent_02,ship_019,ship,vorpal,0.537427,0.29218,accepted,interaction
exp_003a,3,agent_02,ship_020,ship,vorpal,0.761768,0.521436,accepted,interaction
exp_003a,3,agent_02,ship_021,ship,vorpal,0.617343,0.355943,accepted,interaction
exp_003a,3,agent_02,ship_022,ship,vorpal,0.641589,0.462494,accepted,interaction
exp_003a,3,agent_02,ship_023,ship,vorpal,0.545876,0.405049,accepted,interaction
exp_003a,3,agent_02,ship_024,ship,UNCERTAIN,0.295802,0.136252,accepted,interaction
exp_003a,3,agent_02,ship_025,ship,vorpal,0.654756,0.422524,accepted,interaction
exp_003a,3,agent_02,ship_026,ship,vorpal,0.521929,0.374145,accepted,interaction
exp_003a,3,agent_02,ship_027,ship,vorpal,0.703094,0.539494,accepted,interaction
exp_003a,3,agent_02,ship_028,ship,vorpal,0.505581,0.366781,accepted,interaction
exp_003a,3,agent_02,ship_029,ship,vorpal,0.534086,0.274837,accepted,interaction
exp_003a,3,agent_00,frog_030,frog,slithy,0.448943,0.283199,accepted,held_out
exp_003a,3,agent_00,frog_031,frog,slithy,0.53901,0.361003,accepted,held_out
exp_003a,3,agent_00,frog_032,frog,slithy,0.386304,0.21919,accepted,held_out
exp_003a,3,agent_00,frog_033,frog,slithy,0.551602,0.349782,accepted,held_out
exp_003a,3,agent_00,frog_034,frog,slithy,0.588443,0.397679,accepted,held_out
exp_003a,3,agent_00,frog_035,frog,slithy,0.601675,0.409059,accepted,held_out
exp_003a,3,agent_00,frog_036,frog,slithy,0.430978,0.228049,accepted,held_out
exp_003a,3,agent_00,frog_037,frog,slithy,0.498424,0.349239,accepted,held_out
exp_003a,3,agent_00,frog_038,frog,slithy,0.525718,0.288968,accepted,held_out
exp_003a,3,agent_00,frog_039,frog,slithy,0.415776,0.210428,accepted,held_out
exp_003a,3,agent_00,frog_040,frog,slithy,0.500321,0.354215,accepted,held_out
exp_003a,3,agent_00,frog_041,frog,slithy,0.507231,0.334383,accepted,held_out
exp_003a,3,agent_00,frog_042,frog,slithy,0.59333,0.387941,accepted,held_out
exp_003a,3,agent_00,frog_043,frog,slithy,0.622641,0.3421,accepted,held_out
exp_003a,3,agent_00,frog_044,frog,slithy,0.602373,0.403423,accepted,held_out
exp_003a,3,agent_00,frog_045,frog,slithy,0.608899,0.394735,accepted,held_out
exp_003a,3,agent_00,frog_046,frog,slithy,0.549481,0.377414,accepted,held_out
exp_003a,3,agent_00,frog_047,frog,slithy,0.507733,0.30675,accepted,held_out
exp_003a,3,agent_00,frog_048,frog,slithy,0.636317,0.506615,accepted,held_out
exp_003a,3,agent_00,frog_049,frog,slithy,0.402416,0.131291,accepted,held_out
exp_003a,3,agent_00,horse_030,horse,mimsy,0.661497,0.52812,accepted,held_out
exp_003a,3,agent_00,horse_031,horse,mimsy,0.516063,0.355469,accepted,held_out
exp_003a,3,agent_00,horse_032,horse,mimsy,0.647825,0.470855,accepted,held_out
exp_003a,3,agent_00,horse_033,horse,mimsy,0.693761,0.529108,accepted,held_out
exp_003a,3,agent_00,horse_034,horse,mimsy,0.716518,0.624004,accepted,held_out
exp_003a,3,agent_00,horse_035,horse,mimsy,0.600339,0.361884,accepted,held_out
exp_003a,3,agent_00,horse_036,horse,mimsy,0.584313,0.450484,accepted,held_out
exp_003a,3,agent_00,horse_037,horse,mimsy,0.680747,0.497542,accepted,held_out
exp_003a,3,agent_00,horse_038,horse,mimsy,0.64848,0.452127,accepted,held_out
exp_003a,3,agent_00,horse_039,horse,mimsy,0.683579,0.491082,accepted,held_out
exp_003a,3,agent_00,horse_040,horse,mimsy,0.707821,0.507209,accepted,held_out
exp_003a,3,agent_00,horse_041,horse,mimsy,0.557935,0.413995,accepted,held_out
exp_003a,3,agent_00,horse_042,horse,mimsy,0.715784,0.540395,accepted,held_out
exp_003a,3,agent_00,horse_043,horse,mimsy,0.584222,0.372478,accepted,held_out
exp_003a,3,agent_00,horse_044,horse,mimsy,0.713611,0.502457,accepted,held_out
exp_003a,3,agent_00,horse_045,horse,mimsy,0.750995,0.585322,accepted,held_out
exp_003a,3,agent_00,horse_046,horse,mimsy,0.656621,0.47129,accepted,held_out
exp_003a,3,agent_00,horse_047,horse,mimsy,0.75083,0.573894,accepted,held_out
exp_003a,3,agent_00,horse_048,horse,mimsy,0.727822,0.559706,accepted,held_out
exp_003a,3,agent_00,horse_049,horse,mimsy,0.651006,0.502594,accepted,held_out
exp_003a,3,agent_00,ship_030,ship,vorpal,0.644451,0.429932,accepted,held_out
exp_003a,3,agent_00,ship_031,ship,vorpal,0.622301,0.406117,accepted,held_out
exp_003a,3,agent_00,ship_032,ship,vorpal,0.619497,0.421562,accepted,held_out
exp_003a,3,agent_00,ship_033,ship,vorpal,0.453248,0.364505,accepted,held_out
exp_003a,3,agent_00,ship_034,ship,vorpal,0.503749,0.32705,accepted,held_out
exp_003a,3,agent_00,ship_035,ship,vorpal,0.598982,0.427671,accepted,held_out
exp_003a,3,agent_00,ship_036,ship,vorpal,0.603982,0.39506,accepted,held_out
exp_003a,3,agent_00,ship_037,ship,vorpal,0.482466,0.243303,accepted,held_out
exp_003a,3,agent_00,ship_038,ship,vorpal,0.338999,0.211814,accepted,held_out
exp_003a,3,agent_00,ship_039,ship,vorpal,0.626286,0.41977,accepted,held_out
exp_003a,3,agent_00,ship_040,ship,vorpal,0.644292,0.458271,accepted,held_out
exp_003a,3,agent_00,ship_041,ship,vorpal,0.68591,0.488047,accepted,held_out
exp_003a,3,agent_00,ship_042,ship,vorpal,0.626156,0.423711,accepted,held_out
exp_003a,3,agent_00,ship_043,ship,vorpal,0.521316,0.359804,accepted,held_out
exp_003a,3,agent_00,ship_044,ship,vorpal,0.619615,0.341388,accepted,held_out
exp_003a,3,agent_00,ship_045,ship,vorpal,0.653695,0.431846,accepted,held_out
exp_003a,3,agent_00,ship_046,ship,vorpal,0.71637,0.478404,accepted,held_out
exp_003a,3,agent_00,ship_047,ship,vorpal,0.64586,0.429577,accepted,held_out
exp_003a,3,agent_00,ship_048,ship,vorpal,0.611165,0.462128,accepted,held_out
exp_003a,3,agent_00,ship_049,ship,vorpal,0.567652,0.350937,accepted,held_out
exp_003a,3,agent_01,frog_030,frog,slithy,0.439355,0.279223,accepted,held_out
exp_003a,3,agent_01,frog_031,frog,slithy,0.534555,0.353926,accepted,held_out
exp_003a,3,agent_01,frog_032,frog,slithy,0.390299,0.22528,accepted,held_out
exp_003a,3,agent_01,frog_033,frog,slithy,0.558371,0.359952,accepted,held_out
exp_003a,3,agent_01,frog_034,frog,slithy,0.606315,0.415372,accepted,held_out
exp_003a,3,agent_01,frog_035,frog,slithy,0.598689,0.403862,accepted,held_out
exp_003a,3,agent_01,frog_036,frog,slithy,0.417928,0.214734,accepted,held_out
exp_003a,3,agent_01,frog_037,frog,slithy,0.516535,0.362703,accepted,held_out
exp_003a,3,agent_01,frog_038,frog,slithy,0.535781,0.293147,accepted,held_out
exp_003a,3,agent_01,frog_039,frog,slithy,0.411468,0.21286,accepted,held_out
exp_003a,3,agent_01,frog_040,frog,slithy,0.503709,0.351816,accepted,held_out
exp_003a,3,agent_01,frog_041,frog,slithy,0.520719,0.342067,accepted,held_out
exp_003a,3,agent_01,frog_042,frog,slithy,0.592208,0.391379,accepted,held_out
exp_003a,3,agent_01,frog_043,frog,slithy,0.607886,0.328984,accepted,held_out
exp_003a,3,agent_01,frog_044,frog,slithy,0.603844,0.408859,accepted,held_out
exp_003a,3,agent_01,frog_045,frog,slithy,0.594952,0.379505,accepted,held_out
exp_003a,3,agent_01,frog_046,frog,slithy,0.553438,0.386625,accepted,held_out
exp_003a,3,agent_01,frog_047,frog,slithy,0.523535,0.317444,accepted,held_out
exp_003a,3,agent_01,frog_048,frog,slithy,0.634343,0.505434,accepted,held_out
exp_003a,3,agent_01,frog_049,frog,slithy,0.411304,0.15141,accepted,held_out
exp_003a,3,agent_01,horse_030,horse,mimsy,0.661428,0.528988,accepted,held_out
exp_003a,3,agent_01,horse_031,horse,mimsy,0.517031,0.363141,accepted,held_out
exp_003a,3,agent_01,horse_032,horse,mimsy,0.660822,0.482125,accepted,held_out
exp_003a,3,agent_01,horse_033,horse,mimsy,0.699317,0.534696,accepted,held_out
exp_003a,3,agent_01,horse_034,horse,mimsy,0.723966,0.635097,accepted,held_out
exp_003a,3,agent_01,horse_035,horse,mimsy,0.60036,0.366106,accepted,held_out
exp_003a,3,agent_01,horse_036,horse,mimsy,0.592596,0.46472,accepted,held_out
exp_003a,3,agent_01,horse_037,horse,mimsy,0.666534,0.483542,accepted,held_out
exp_003a,3,agent_01,horse_038,horse,mimsy,0.653529,0.454868,accepted,held_out
exp_003a,3,agent_01,horse_039,horse,mimsy,0.680279,0.497036,accepted,held_out
exp_003a,3,agent_01,horse_040,horse,mimsy,0.704368,0.509172,accepted,held_out
exp_003a,3,agent_01,horse_041,horse,mimsy,0.55527,0.41353,accepted,held_out
exp_003a,3,agent_01,horse_042,horse,mimsy,0.712483,0.535349,accepted,held_out
exp_003a,3,agent_01,horse_043,horse,mimsy,0.574421,0.366071,accepted,held_out
exp_003a,3,agent_01,horse_044,horse,mimsy,0.722072,0.516567,accepted,held_out
exp_003a,3,agent_01,horse_045,horse,mimsy,0.755284,0.590955,accepted,held_out
exp_003a,3,agent_01,horse_046,horse,mimsy,0.638869,0.458966,accepted,held_out
exp_003a,3,agent_01,horse_047,horse,mimsy,0.745423,0.576403,accepted,held_out
exp_003a,3,agent_01,horse_048,horse,mimsy,0.729402,0.559237,accepted,held_out
exp_003a,3,agent_01,horse_049,horse,mimsy,0.661425,0.516703,accepted,held_out
exp_003a,3,agent_01,ship_030,ship,vorpal,0.647682,0.436705,accepted,held_out
exp_003a,3,agent_01,ship_031,ship,vorpal,0.616783,0.402416,accepted,held_out
exp_003a,3,agent_01,ship_032,ship,vorpal,0.621967,0.423933,accepted,held_out
exp_003a,3,agent_01,ship_033,ship,vorpal,0.460282,0.373197,accepted,held_out
exp_003a,3,agent_01,ship_034,ship,vorpal,0.500311,0.315465,accepted,held_out
exp_003a,3,agent_01,ship_035,ship,vorpal,0.604842,0.436551,accepted,held_out
exp_003a,3,agent_01,ship_036,ship,vorpal,0.601905,0.399288,accepted,held_out
exp_003a,3,agent_01,ship_037,ship,vorpal,0.475173,0.238152,accepted,held_out
exp_003a,3,agent_01,ship_038,ship,vorpal,0.338506,0.211184,accepted,held_out
exp_003a,3,agent_01,ship_039,ship,vorpal,0.626309,0.42126,accepted,held_out
exp_003a,3,agent_01,ship_040,ship,vorpal,0.645958,0.456628,accepted,held_out
exp_003a,3,agent_01,ship_041,ship,vorpal,0.692505,0.497875,accepted,held_out
exp_003a,3,agent_01,ship_042,ship,vorpal,0.637566,0.435672,accepted,held_out
exp_003a,3,agent_01,ship_043,ship,vorpal,0.523218,0.366013,accepted,held_out
exp_003a,3,agent_01,ship_044,ship,vorpal,0.626248,0.346921,accepted,held_out
exp_003a,3,agent_01,ship_045,ship,vorpal,0.649149,0.428811,accepted,held_out
exp_003a,3,agent_01,ship_046,ship,vorpal,0.719055,0.486945,accepted,held_out
exp_003a,3,agent_01,ship_047,ship,vorpal,0.646188,0.422814,accepted,held_out
exp_003a,3,agent_01,ship_048,ship,vorpal,0.601425,0.450533,accepted,held_out
exp_003a,3,agent_01,ship_049,ship,vorpal,0.566835,0.352358,accepted,held_out
exp_003a,3,agent_02,frog_030,frog,slithy,0.444552,0.281596,accepted,held_out
exp_003a,3,agent_02,frog_031,frog,slithy,0.536177,0.35629,accepted,held_out
exp_003a,3,agent_02,frog_032,frog,slithy,0.377943,0.207976,accepted,held_out
exp_003a,3,agent_02,frog_033,frog,slithy,0.556392,0.356355,accepted,held_out
exp_003a,3,agent_02,frog_034,frog,slithy,0.622918,0.434014,accepted,held_out
exp_003a,3,agent_02,frog_035,frog,slithy,0.605197,0.411446,accepted,held_out
exp_003a,3,agent_02,frog_036,frog,slithy,0.417767,0.215188,accepted,held_out
exp_003a,3,agent_02,frog_037,frog,slithy,0.513606,0.364355,accepted,held_out
exp_003a,3,agent_02,frog_038,frog,slithy,0.525602,0.296112,accepted,held_out
exp_003a,3,agent_02,frog_039,frog,slithy,0.399967,0.198672,accepted,held_out
exp_003a,3,agent_02,frog_040,frog,slithy,0.51311,0.369907,accepted,held_out
exp_003a,3,agent_02,frog_041,frog,slithy,0.489645,0.320524,accepted,held_out
exp_003a,3,agent_02,frog_042,frog,slithy,0.596283,0.393834,accepted,held_out
exp_003a,3,agent_02,frog_043,frog,slithy,0.620523,0.344283,accepted,held_out
exp_003a,3,agent_02,frog_044,frog,slithy,0.611699,0.411074,accepted,held_out
exp_003a,3,agent_02,frog_045,frog,slithy,0.607289,0.397146,accepted,held_out
exp_003a,3,agent_02,frog_046,frog,slithy,0.534689,0.366652,accepted,held_out
exp_003a,3,agent_02,frog_047,frog,slithy,0.512738,0.307641,accepted,held_out
exp_003a,3,agent_02,frog_048,frog,slithy,0.644501,0.512753,accepted,held_out
exp_003a,3,agent_02,frog_049,frog,slithy,0.412035,0.148684,accepted,held_out
exp_003a,3,agent_02,horse_030,horse,mimsy,0.656589,0.516471,accepted,held_out
exp_003a,3,agent_02,horse_031,horse,mimsy,0.514315,0.348566,accepted,held_out
exp_003a,3,agent_02,horse_032,horse,mimsy,0.660939,0.486332,accepted,held_out
exp_003a,3,agent_02,horse_033,horse,mimsy,0.684923,0.515707,accepted,held_out
exp_003a,3,agent_02,horse_034,horse,mimsy,0.714343,0.615572,accepted,held_out
exp_003a,3,agent_02,horse_035,horse,mimsy,0.592516,0.358843,accepted,held_out
exp_003a,3,agent_02,horse_036,horse,mimsy,0.588926,0.455302,accepted,held_out
exp_003a,3,agent_02,horse_037,horse,mimsy,0.690998,0.500131,accepted,held_out
exp_003a,3,agent_02,horse_038,horse,mimsy,0.677241,0.478194,accepted,held_out
exp_003a,3,agent_02,horse_039,horse,mimsy,0.662795,0.474722,accepted,held_out
exp_003a,3,agent_02,horse_040,horse,mimsy,0.697289,0.49544,accepted,held_out
exp_003a,3,agent_02,horse_041,horse,mimsy,0.559078,0.410887,accepted,held_out
exp_003a,3,agent_02,horse_042,horse,mimsy,0.705675,0.523474,accepted,held_out
exp_003a,3,agent_02,horse_043,horse,mimsy,0.604181,0.387321,accepted,held_out
exp_003a,3,agent_02,horse_044,horse,mimsy,0.709576,0.498531,accepted,held_out
exp_003a,3,agent_02,horse_045,horse,mimsy,0.748472,0.578545,accepted,held_out
exp_003a,3,agent_02,horse_046,horse,mimsy,0.634841,0.447953,accepted,held_out
exp_003a,3,agent_02,horse_047,horse,mimsy,0.74196,0.559916,accepted,held_out
exp_003a,3,agent_02,horse_048,horse,mimsy,0.72216,0.552028,accepted,held_out
exp_003a,3,agent_02,horse_049,horse,mimsy,0.654112,0.504461,accepted,held_out
exp_003a,3,agent_02,ship_030,ship,vorpal,0.653082,0.442983,accepted,held_out
exp_003a,3,agent_02,ship_031,ship,vorpal,0.618107,0.398714,accepted,held_out
exp_003a,3,agent_02,ship_032,ship,vorpal,0.623917,0.416445,accepted,held_out
exp_003a,3,agent_02,ship_033,ship,vorpal,0.453779,0.361881,accepted,held_out
exp_003a,3,agent_02,ship_034,ship,vorpal,0.5008,0.319185,accepted,held_out
exp_003a,3,agent_02,ship_035,ship,vorpal,0.602977,0.4184,accepted,held_out
exp_003a,3,agent_02,ship_036,ship,vorpal,0.607134,0.398531,accepted,held_out
exp_003a,3,agent_02,ship_037,ship,vorpal,0.466446,0.228935,accepted,held_out
exp_003a,3,agent_02,ship_038,ship,vorpal,0.340129,0.214352,accepted,held_out
exp_003a,3,agent_02,ship_039,ship,vorpal,0.619255,0.409302,accepted,held_out
exp_003a,3,agent_02,ship_040,ship,vorpal,0.635433,0.451458,accepted,held_out
exp_003a,3,agent_02,ship_041,ship,vorpal,0.689471,0.491942,accepted,held_out
exp_003a,3,agent_02,ship_042,ship,vorpal,0.628821,0.420793,accepted,held_out
exp_003a,3,agent_02,ship_043,ship,vorpal,0.526587,0.360167,accepted,held_out
exp_003a,3,agent_02,ship_044,ship,vorpal,0.62275,0.34329,accepted,held_out
exp_003a,3,agent_02,ship_045,ship,vorpal,0.653348,0.431984,accepted,held_out
exp_003a,3,agent_02,ship_046,ship,vorpal,0.722229,0.488748,accepted,held_out
exp_003a,3,agent_02,ship_047,ship,vorpal,0.638622,0.424803,accepted,held_out
exp_003a,3,agent_02,ship_048,ship,vorpal,0.608705,0.456604,accepted,held_out
exp_003a,3,agent_02,ship_049,ship,vorpal,0.573878,0.353273,accepted,held_out
exp_003a,4,agent_00,frog_015,frog,slithy,0.475964,0.31248,accepted,interaction
exp_003a,4,agent_00,frog_016,frog,slithy,0.607652,0.388634,accepted,interaction
exp_003a,4,agent_00,frog_017,frog,slithy,0.714336,0.546571,accepted,interaction
exp_003a,4,agent_00,frog_018,frog,slithy,0.523325,0.356293,accepted,interaction
exp_003a,4,agent_00,frog_019,frog,slithy,0.476674,0.280985,accepted,interaction
exp_003a,4,agent_00,frog_020,frog,slithy,0.618448,0.398987,accepted,interaction
exp_003a,4,agent_00,frog_021,frog,slithy,0.587808,0.409577,accepted,interaction
exp_003a,4,agent_00,frog_022,frog,slithy,0.575131,0.33707,accepted,interaction
exp_003a,4,agent_00,frog_023,frog,slithy,0.580269,0.426621,accepted,interaction
exp_003a,4,agent_00,frog_024,frog,slithy,0.663202,0.500872,accepted,interaction
exp_003a,4,agent_00,frog_025,frog,slithy,0.62743,0.387559,accepted,interaction
